date,site_no,Discharge (cfs),Gage Height (ft)
2021-11-18 14:00:00,12193400,18900.0,10.18
2021-11-18 14:15:00,12193400,18600.0,10.11
2021-11-18 14:30:00,12193400,18000.0,9.92
2021-11-18 14:45:00,12193400,17800.0,9.88
2021-11-18 15:00:00,12193400,17600.0,9.82
2021-11-18 15:15:00,12193400,17700.0,9.83
2021-11-18 15:30:00,12193400,17800.0,9.87
2021-11-18 15:45:00,12193400,17300.0,9.73
2021-11-18 16:00:00,12193400,17500.0,9.77
2021-11-18 16:15:00,12193400,17500.0,9.79
2021-11-18 16:30:00,12193400,17200.0,9.7
2021-11-18 16:45:00,12193400,17300.0,9.72
2021-11-18 17:00:00,12193400,17500.0,9.77
2021-11-18 17:15:00,12193400,17600.0,9.8
2021-11-18 17:30:00,12193400,17500.0,9.78
2021-11-18 17:45:00,12193400,17500.0,9.79
2021-11-18 18:00:00,12193400,17500.0,9.78
2021-11-18 18:15:00,12193400,17200.0,9.69
2021-11-18 18:30:00,12193400,17600.0,9.81
2021-11-18 18:45:00,12193400,17300.0,9.72
2021-11-18 19:00:00,12193400,17300.0,9.71
2021-11-18 19:15:00,12193400,17100.0,9.67
2021-11-18 19:30:00,12193400,17300.0,9.71
2021-11-18 19:45:00,12193400,17200.0,9.7
2021-11-18 20:00:00,12193400,17200.0,9.7
2021-11-18 20:15:00,12193400,17100.0,9.66
2021-11-18 20:30:00,12193400,17300.0,9.73
2021-11-18 20:45:00,12193400,17000.0,9.62
2021-11-18 21:00:00,12193400,16900.0,9.6
2021-11-18 21:15:00,12193400,16900.0,9.59
2021-11-18 21:30:00,12193400,17000.0,9.64
2021-11-18 21:45:00,12193400,16800.0,9.57
2021-11-18 22:00:00,12193400,17000.0,9.64
2021-11-18 22:15:00,12193400,16500.0,9.48
2021-11-18 22:30:00,12193400,17000.0,9.64
2021-11-18 22:45:00,12193400,16500.0,9.49
2021-11-18 23:00:00,12193400,16800.0,9.57
2021-11-18 23:15:00,12193400,16500.0,9.49
2021-11-18 23:30:00,12193400,16600.0,9.5
2021-11-18 23:45:00,12193400,16700.0,9.55
2021-11-19 00:00:00,12193400,16600.0,9.5
2021-11-19 00:15:00,12193400,16500.0,9.47
2021-11-19 00:30:00,12193400,16400.0,9.45
2021-11-19 00:45:00,12193400,16600.0,9.5
2021-11-19 01:00:00,12193400,16500.0,9.47
2021-11-19 01:15:00,12193400,16500.0,9.47
2021-11-19 01:30:00,12193400,16400.0,9.44
2021-11-19 01:45:00,12193400,16300.0,9.4
2021-11-19 02:00:00,12193400,16200.0,9.39
2021-11-19 02:15:00,12193400,16100.0,9.37
2021-11-19 02:30:00,12193400,16300.0,9.42
2021-11-19 02:45:00,12193400,16000.0,9.33
2021-11-19 03:00:00,12193400,16000.0,9.34
2021-11-19 03:15:00,12193400,16000.0,9.34
2021-11-19 03:30:00,12193400,16200.0,9.38
2021-11-19 03:45:00,12193400,16100.0,9.37
2021-11-19 04:00:00,12193400,15800.0,9.26
2021-11-19 04:15:00,12193400,15600.0,9.21
2021-11-19 04:30:00,12193400,15700.0,9.24
2021-11-19 04:45:00,12193400,15800.0,9.26
2021-11-19 05:00:00,12193400,15700.0,9.22
2021-11-19 05:15:00,12193400,15600.0,9.2
2021-11-19 05:30:00,12193400,15600.0,9.2
2021-11-19 05:45:00,12193400,15700.0,9.22
2021-11-19 06:00:00,12193400,15500.0,9.16
2021-11-19 06:15:00,12193400,15500.0,9.17
2021-11-19 06:30:00,12193400,15200.0,9.08
2021-11-19 06:45:00,12193400,15300.0,9.11
2021-11-19 07:00:00,12193400,15200.0,9.06
2021-11-19 07:15:00,12193400,15000.0,9.01
2021-11-19 07:30:00,12193400,14800.0,8.94
2021-11-19 07:45:00,12193400,14600.0,8.89
2021-11-19 08:00:00,12193400,14500.0,8.86
2021-11-19 08:15:00,12193400,14500.0,8.86
2021-11-19 08:30:00,12193400,14600.0,8.9
2021-11-19 08:45:00,12193400,14400.0,8.81
2021-11-19 09:00:00,12193400,14300.0,8.78
2021-11-19 09:15:00,12193400,14000.0,8.69
2021-11-19 09:30:00,12193400,14000.0,8.71
2021-11-19 09:45:00,12193400,13800.0,8.64
2021-11-19 10:00:00,12193400,13700.0,8.59
2021-11-19 10:15:00,12193400,13700.0,8.6
2021-11-19 10:30:00,12193400,13500.0,8.54
2021-11-19 10:45:00,12193400,13400.0,8.51
2021-11-19 11:00:00,12193400,13200.0,8.44
2021-11-19 11:15:00,12193400,13300.0,8.46
2021-11-19 11:30:00,12193400,13100.0,8.4
2021-11-19 11:45:00,12193400,13100.0,8.4
2021-11-19 12:00:00,12193400,13000.0,8.35
2021-11-19 12:15:00,12193400,13000.0,8.35
2021-11-19 12:30:00,12193400,12900.0,8.33
2021-11-19 12:45:00,12193400,12700.0,8.28
2021-11-19 13:00:00,12193400,12700.0,8.25
2021-11-19 13:15:00,12193400,12600.0,8.24
2021-11-19 13:30:00,12193400,12400.0,8.16
2021-11-19 13:45:00,12193400,12400.0,8.17
2021-11-19 14:00:00,12193400,12300.0,8.14
2021-11-19 14:15:00,12193400,12100.0,8.06
2021-11-19 14:30:00,12193400,12000.0,8.02
2021-11-19 14:45:00,12193400,12200.0,8.1
2021-11-19 15:00:00,12193400,11900.0,7.98
2021-11-19 15:15:00,12193400,11900.0,8.0
2021-11-19 15:30:00,12193400,11900.0,8.0
2021-11-19 15:45:00,12193400,11800.0,7.96
2021-11-19 16:00:00,12193400,11600.0,7.9
2021-11-19 16:15:00,12193400,11600.0,7.9
2021-11-19 16:30:00,12193400,11500.0,7.85
2021-11-19 16:45:00,12193400,11400.0,7.8
2021-11-19 17:00:00,12193400,11400.0,7.82
2021-11-19 17:15:00,12193400,11300.0,7.79
2021-11-19 17:30:00,12193400,11200.0,7.76
2021-11-19 17:45:00,12193400,11200.0,7.73
2021-11-19 18:00:00,12193400,11100.0,7.71
2021-11-19 18:15:00,12193400,11100.0,7.69
2021-11-19 18:30:00,12193400,10900.0,7.65
2021-11-19 18:45:00,12193400,11000.0,7.66
2021-11-19 19:00:00,12193400,11000.0,7.66
2021-11-19 19:15:00,12193400,10800.0,7.61
2021-11-19 19:30:00,12193400,10900.0,7.63
2021-11-19 19:45:00,12193400,10800.0,7.6
2021-11-19 20:00:00,12193400,10700.0,7.56
2021-11-19 20:15:00,12193400,10600.0,7.52
2021-11-19 20:30:00,12193400,10600.0,7.52
2021-11-19 20:45:00,12193400,10500.0,7.5
2021-11-19 21:00:00,12193400,10500.0,7.49
2021-11-19 21:15:00,12193400,10500.0,7.48
2021-11-19 21:30:00,12193400,10400.0,7.45
2021-11-19 21:45:00,12193400,10300.0,7.4
2021-11-19 22:00:00,12193400,10300.0,7.4
2021-11-19 22:15:00,12193400,10200.0,7.38
2021-11-19 22:30:00,12193400,10100.0,7.35
2021-11-19 22:45:00,12193400,10100.0,7.36
2021-11-19 23:00:00,12193400,10100.0,7.35
2021-11-19 23:15:00,12193400,10100.0,7.33
2021-11-19 23:30:00,12193400,10100.0,7.33
2021-11-19 23:45:00,12193400,9880.0,7.26
2021-11-20 00:00:00,12193400,9880.0,7.26
2021-11-20 00:15:00,12193400,9820.0,7.24
2021-11-20 00:30:00,12193400,9820.0,7.24
2021-11-20 00:45:00,12193400,9850.0,7.25
2021-11-20 01:00:00,12193400,9800.0,7.23
2021-11-20 01:15:00,12193400,9660.0,7.18
2021-11-20 01:30:00,12193400,9560.0,7.14
2021-11-20 01:45:00,12193400,9580.0,7.15
2021-11-20 02:00:00,12193400,9610.0,7.16
2021-11-20 02:15:00,12193400,9530.0,7.13
2021-11-20 02:30:00,12193400,9430.0,7.09
2021-11-20 02:45:00,12193400,9450.0,7.1
2021-11-20 03:00:00,12193400,9510.0,7.12
2021-11-20 03:15:00,12193400,9400.0,7.08
2021-11-20 03:30:00,12193400,9350.0,7.06
2021-11-20 03:45:00,12193400,9240.0,7.02
2021-11-20 04:00:00,12193400,9320.0,7.05
2021-11-20 04:15:00,12193400,9300.0,7.04
2021-11-20 04:30:00,12193400,9240.0,7.02
2021-11-20 04:45:00,12193400,9170.0,6.99
2021-11-20 05:00:00,12193400,9170.0,6.99
2021-11-20 05:15:00,12193400,9110.0,6.97
2021-11-20 05:30:00,12193400,9060.0,6.95
2021-11-20 05:45:00,12193400,9040.0,6.94
2021-11-20 06:00:00,12193400,8990.0,6.92
2021-11-20 06:15:00,12193400,8990.0,6.92
2021-11-20 06:30:00,12193400,8930.0,6.9
2021-11-20 06:45:00,12193400,8990.0,6.92
2021-11-20 07:00:00,12193400,8910.0,6.89
2021-11-20 07:15:00,12193400,8910.0,6.89
2021-11-20 07:30:00,12193400,8830.0,6.86
2021-11-20 07:45:00,12193400,8830.0,6.86
2021-11-20 08:00:00,12193400,8830.0,6.86
2021-11-20 08:15:00,12193400,8810.0,6.85
2021-11-20 08:30:00,12193400,8780.0,6.84
2021-11-20 08:45:00,12193400,8710.0,6.81
2021-11-20 09:00:00,12193400,8730.0,6.82
2021-11-20 09:15:00,12193400,8730.0,6.82
2021-11-20 09:30:00,12193400,8680.0,6.8
2021-11-20 09:45:00,12193400,8600.0,6.77
2021-11-20 10:00:00,12193400,8600.0,6.77
2021-11-20 10:15:00,12193400,8580.0,6.76
2021-11-20 10:30:00,12193400,8580.0,6.76
2021-11-20 10:45:00,12193400,8500.0,6.73
2021-11-20 11:00:00,12193400,8530.0,6.74
2021-11-20 11:15:00,12193400,8450.0,6.71
2021-11-20 11:30:00,12193400,8450.0,6.71
2021-11-20 11:45:00,12193400,8480.0,6.72
2021-11-20 12:00:00,12193400,8450.0,6.71
2021-11-20 12:15:00,12193400,8480.0,6.72
2021-11-20 12:30:00,12193400,8380.0,6.68
2021-11-20 12:45:00,12193400,8380.0,6.68
2021-11-20 13:00:00,12193400,8380.0,6.68
2021-11-20 13:15:00,12193400,8280.0,6.64
2021-11-20 13:30:00,12193400,8380.0,6.68
2021-11-20 13:45:00,12193400,8300.0,6.65
2021-11-20 14:00:00,12193400,8330.0,6.66
2021-11-20 14:15:00,12193400,8250.0,6.63
2021-11-20 14:30:00,12193400,8250.0,6.63
2021-11-20 14:45:00,12193400,8200.0,6.61
2021-11-20 15:00:00,12193400,8250.0,6.63
2021-11-20 15:15:00,12193400,8230.0,6.62
2021-11-20 15:30:00,12193400,8130.0,6.58
2021-11-20 15:45:00,12193400,8150.0,6.59
2021-11-20 16:00:00,12193400,8180.0,6.6
2021-11-20 16:15:00,12193400,8080.0,6.56
2021-11-20 16:30:00,12193400,8150.0,6.59
2021-11-20 16:45:00,12193400,8010.0,6.53
2021-11-20 17:00:00,12193400,8060.0,6.55
2021-11-20 17:15:00,12193400,8060.0,6.55
2021-11-20 17:30:00,12193400,7960.0,6.51
2021-11-20 17:45:00,12193400,8060.0,6.55
2021-11-20 18:00:00,12193400,8030.0,6.54
2021-11-20 18:15:00,12193400,7980.0,6.52
2021-11-20 18:30:00,12193400,7960.0,6.51
2021-11-20 18:45:00,12193400,7910.0,6.49
2021-11-20 19:00:00,12193400,7930.0,6.5
2021-11-20 19:15:00,12193400,7890.0,6.48
2021-11-20 19:30:00,12193400,7860.0,6.47
2021-11-20 19:45:00,12193400,7860.0,6.47
2021-11-20 20:00:00,12193400,7810.0,6.45
2021-11-20 20:15:00,12193400,7890.0,6.48
2021-11-20 20:30:00,12193400,7840.0,6.46
2021-11-20 20:45:00,12193400,7760.0,6.43
2021-11-20 21:00:00,12193400,7840.0,6.46
2021-11-20 21:15:00,12193400,7760.0,6.43
2021-11-20 21:30:00,12193400,7790.0,6.44
2021-11-20 21:45:00,12193400,7720.0,6.41
2021-11-20 22:00:00,12193400,7740.0,6.42
2021-11-20 22:15:00,12193400,7720.0,6.41
2021-11-20 22:30:00,12193400,7720.0,6.41
2021-11-20 22:45:00,12193400,7690.0,6.4
2021-11-20 23:00:00,12193400,7670.0,6.39
2021-11-20 23:15:00,12193400,7640.0,6.38
2021-11-20 23:30:00,12193400,7690.0,6.4
2021-11-20 23:45:00,12193400,7640.0,6.38
2021-11-21 00:00:00,12193400,7670.0,6.39
2021-11-21 00:15:00,12193400,7620.0,6.37
2021-11-21 00:30:00,12193400,7600.0,6.36
2021-11-21 00:45:00,12193400,7620.0,6.37
2021-11-21 01:00:00,12193400,7550.0,6.34
2021-11-21 01:15:00,12193400,7570.0,6.35
2021-11-21 01:30:00,12193400,7570.0,6.35
2021-11-21 01:45:00,12193400,7520.0,6.33
2021-11-21 02:00:00,12193400,7550.0,6.34
2021-11-21 02:15:00,12193400,7550.0,6.34
2021-11-21 02:30:00,12193400,7500.0,6.32
2021-11-21 02:45:00,12193400,7480.0,6.31
2021-11-21 03:00:00,12193400,7480.0,6.31
2021-11-21 03:15:00,12193400,7450.0,6.3
2021-11-21 03:30:00,12193400,7520.0,6.33
2021-11-21 03:45:00,12193400,7400.0,6.28
2021-11-21 04:00:00,12193400,7500.0,6.32
2021-11-21 04:15:00,12193400,7400.0,6.28
2021-11-21 04:30:00,12193400,7450.0,6.3
2021-11-21 04:45:00,12193400,7400.0,6.28
2021-11-21 05:00:00,12193400,7380.0,6.27
2021-11-21 05:15:00,12193400,7400.0,6.28
2021-11-21 05:30:00,12193400,7400.0,6.28
2021-11-21 05:45:00,12193400,7480.0,6.31
2021-11-21 06:00:00,12193400,7380.0,6.27
2021-11-21 06:15:00,12193400,7330.0,6.25
2021-11-21 06:30:00,12193400,7260.0,6.22
2021-11-21 06:45:00,12193400,7330.0,6.25
2021-11-21 07:00:00,12193400,7330.0,6.25
2021-11-21 07:15:00,12193400,7310.0,6.24
2021-11-21 07:30:00,12193400,7290.0,6.23
2021-11-21 07:45:00,12193400,7290.0,6.23
2021-11-21 08:00:00,12193400,7290.0,6.23
2021-11-21 08:15:00,12193400,7260.0,6.22
2021-11-21 08:30:00,12193400,7290.0,6.23
2021-11-21 08:45:00,12193400,7220.0,6.2
2021-11-21 09:00:00,12193400,7290.0,6.23
2021-11-21 09:15:00,12193400,7240.0,6.21
2021-11-21 09:30:00,12193400,7220.0,6.2
2021-11-21 09:45:00,12193400,7170.0,6.18
2021-11-21 10:00:00,12193400,7220.0,6.2
2021-11-21 10:15:00,12193400,7170.0,6.18
2021-11-21 10:30:00,12193400,7190.0,6.19
2021-11-21 10:45:00,12193400,7190.0,6.19
2021-11-21 11:00:00,12193400,7170.0,6.18
2021-11-21 11:15:00,12193400,7140.0,6.17
2021-11-21 11:30:00,12193400,7190.0,6.19
2021-11-21 11:45:00,12193400,7190.0,6.19
2021-11-21 12:00:00,12193400,7140.0,6.17
2021-11-21 12:15:00,12193400,7100.0,6.15
2021-11-21 12:30:00,12193400,7170.0,6.18
2021-11-21 12:45:00,12193400,7120.0,6.16
2021-11-21 13:00:00,12193400,7070.0,6.14
2021-11-21 13:15:00,12193400,7140.0,6.17
2021-11-21 13:30:00,12193400,7120.0,6.16
2021-11-21 13:45:00,12193400,7070.0,6.14
2021-11-21 14:00:00,12193400,7050.0,6.13
2021-11-21 14:15:00,12193400,7050.0,6.13
2021-11-21 14:30:00,12193400,7100.0,6.15
2021-11-21 14:45:00,12193400,7050.0,6.13
2021-11-21 15:00:00,12193400,7000.0,6.11
2021-11-21 15:15:00,12193400,7000.0,6.11
2021-11-21 15:30:00,12193400,7030.0,6.12
2021-11-21 15:45:00,12193400,7000.0,6.11
2021-11-21 16:00:00,12193400,7030.0,6.12
2021-11-21 16:15:00,12193400,7000.0,6.11
2021-11-21 16:30:00,12193400,7000.0,6.11
2021-11-21 16:45:00,12193400,6980.0,6.1
2021-11-21 17:00:00,12193400,6960.0,6.09
2021-11-21 17:15:00,12193400,6980.0,6.1
2021-11-21 17:30:00,12193400,6960.0,6.09
2021-11-21 17:45:00,12193400,6960.0,6.09
2021-11-21 18:00:00,12193400,6960.0,6.09
2021-11-21 18:15:00,12193400,6960.0,6.09
2021-11-21 18:30:00,12193400,6940.0,6.08
2021-11-21 18:45:00,12193400,6940.0,6.08
2021-11-21 19:00:00,12193400,6940.0,6.08
2021-11-21 19:15:00,12193400,6890.0,6.06
2021-11-21 19:30:00,12193400,6890.0,6.06
2021-11-21 19:45:00,12193400,6870.0,6.05
2021-11-21 20:00:00,12193400,6870.0,6.05
2021-11-21 20:15:00,12193400,6870.0,6.05
2021-11-21 20:30:00,12193400,6910.0,6.07
2021-11-21 20:45:00,12193400,6840.0,6.04
2021-11-21 21:00:00,12193400,6870.0,6.05
2021-11-21 21:15:00,12193400,6870.0,6.05
2021-11-21 21:30:00,12193400,6870.0,6.05
2021-11-21 21:45:00,12193400,6820.0,6.03
2021-11-21 22:00:00,12193400,6840.0,6.04
2021-11-21 22:15:00,12193400,6840.0,6.04
2021-11-21 22:30:00,12193400,6800.0,6.02
2021-11-21 22:45:00,12193400,6800.0,6.02
2021-11-21 23:00:00,12193400,6820.0,6.03
2021-11-21 23:15:00,12193400,6890.0,6.06
2021-11-21 23:30:00,12193400,6870.0,6.05
2021-11-21 23:45:00,12193400,6820.0,6.03
2021-11-22 00:00:00,12193400,6800.0,6.02
2021-11-22 00:15:00,12193400,6800.0,6.02
2021-11-22 00:30:00,12193400,6820.0,6.03
2021-11-22 00:45:00,12193400,6770.0,6.01
2021-11-22 01:00:00,12193400,6770.0,6.01
2021-11-22 01:15:00,12193400,6750.0,6.0
2021-11-22 01:30:00,12193400,6750.0,6.0
2021-11-22 01:45:00,12193400,6770.0,6.01
2021-11-22 02:00:00,12193400,6800.0,6.02
2021-11-22 02:15:00,12193400,6750.0,6.0
2021-11-22 02:30:00,12193400,6770.0,6.01
2021-11-22 02:45:00,12193400,6770.0,6.01
2021-11-22 03:00:00,12193400,6710.0,5.98
2021-11-22 03:15:00,12193400,6730.0,5.99
2021-11-22 03:30:00,12193400,6750.0,6.0
2021-11-22 03:45:00,12193400,6730.0,5.99
2021-11-22 04:00:00,12193400,6730.0,5.99
2021-11-22 04:15:00,12193400,6730.0,5.99
2021-11-22 04:30:00,12193400,6660.0,5.96
2021-11-22 04:45:00,12193400,6750.0,6.0
2021-11-22 05:00:00,12193400,6710.0,5.98
2021-11-22 05:15:00,12193400,6730.0,5.99
2021-11-22 05:30:00,12193400,6680.0,5.97
2021-11-22 05:45:00,12193400,6730.0,5.99
2021-11-22 06:00:00,12193400,6660.0,5.96
2021-11-22 06:15:00,12193400,6710.0,5.98
2021-11-22 06:30:00,12193400,6660.0,5.96
2021-11-22 06:45:00,12193400,6660.0,5.96
2021-11-22 07:00:00,12193400,6680.0,5.97
2021-11-22 07:15:00,12193400,6660.0,5.96
2021-11-22 07:30:00,12193400,6640.0,5.95
2021-11-22 07:45:00,12193400,6660.0,5.96
2021-11-22 08:00:00,12193400,6660.0,5.96
2021-11-22 08:15:00,12193400,6660.0,5.96
2021-11-22 08:30:00,12193400,6640.0,5.95
2021-11-22 08:45:00,12193400,6590.0,5.93
2021-11-22 09:00:00,12193400,6570.0,5.92
2021-11-22 09:15:00,12193400,6660.0,5.96
2021-11-22 09:30:00,12193400,6640.0,5.95
2021-11-22 09:45:00,12193400,6590.0,5.93
2021-11-22 10:00:00,12193400,6590.0,5.93
2021-11-22 10:15:00,12193400,6590.0,5.93
2021-11-22 10:30:00,12193400,6610.0,5.94
2021-11-22 10:45:00,12193400,6610.0,5.94
2021-11-22 11:00:00,12193400,6590.0,5.93
2021-11-22 11:15:00,12193400,6590.0,5.93
2021-11-22 11:30:00,12193400,6570.0,5.92
2021-11-22 11:45:00,12193400,6590.0,5.93
2021-11-22 12:00:00,12193400,6570.0,5.92
